session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,failed_logins,browser_type,unusual_time_access,attack_detected,ip_reputation_score_least_trustworthy,ip_reputation_score_suspicious,ip_reputation_score_excellent_reputation,risk_score,risk_level
SID_07082,748,1,7,256.3962505176372,0,2,Edge,0,1,False,True,False,1,Low
SID_07083,344,2,2,417.0254724795915,0,1,Chrome,0,0,True,False,False,0,Low
SID_07084,369,0,5,346.1861018087932,0,2,Chrome,0,0,False,True,False,1,Low
SID_07085,438,1,6,3.660299425920474,0,3,Chrome,1,1,False,False,True,2,Medium
SID_07086,79,1,5,687.3861706268232,0,2,Unknown,0,1,False,True,False,1,Low
SID_07087,527,1,7,884.782114386295,1,2,Chrome,0,1,True,False,False,0,Low
SID_07088,122,0,4,258.852700150834,1,0,Safari,1,0,True,False,False,1,Low
SID_07089,510,1,4,931.2493618233746,0,1,Edge,1,0,True,False,False,1,Low
SID_07090,673,1,4,222.44819552122675,0,1,Chrome,0,0,True,False,False,0,Low
SID_07091,404,1,5,1005.703085706182,2,3,Chrome,1,1,True,False,False,1,Low
SID_07092,835,1,6,488.79294353657576,0,2,Firefox,0,0,True,False,False,0,Low
SID_07093,207,1,1,1644.173218954727,1,1,Chrome,0,0,False,False,True,1,Low
SID_07094,738,1,10,629.4994799026596,1,2,Chrome,0,1,True,False,False,1,Low
SID_07095,635,2,4,163.31308206507825,1,1,Unknown,0,1,False,False,True,1,Low
SID_07096,156,1,2,1380.8280636262734,0,0,Chrome,0,1,False,True,False,1,Low
SID_07097,1042,1,3,1202.9045999195555,0,2,Chrome,0,0,True,False,False,0,Low
SID_07098,487,2,3,70.39044130314305,1,1,Chrome,0,1,True,False,False,0,Low
SID_07099,324,0,6,39.386391517430745,2,1,Chrome,0,0,False,True,False,1,Low
SID_07100,218,0,4,117.21553636541688,2,1,Chrome,0,0,False,True,False,1,Low
SID_07101,455,1,2,1493.0919068462565,0,1,Safari,0,0,True,False,False,0,Low
SID_07102,474,0,4,308.9801768511529,0,4,Chrome,0,1,True,False,False,0,Low
SID_07103,520,1,4,562.1563889337618,0,0,Unknown,0,1,True,False,False,0,Low
SID_07104,440,2,3,738.9874924665964,2,4,Edge,0,1,False,True,False,1,Low
SID_07105,626,1,6,1088.4433813934168,0,2,Chrome,0,0,True,False,False,0,Low
SID_07106,422,1,2,1417.3552150585735,1,1,Chrome,0,0,False,True,False,1,Low
SID_07107,113,1,2,580.3140361613478,0,0,Chrome,0,0,False,True,False,1,Low
SID_07108,470,1,3,429.9542033645103,2,1,Chrome,0,0,True,False,False,0,Low
SID_07109,64,2,4,174.4668853400918,0,1,Firefox,0,0,False,True,False,1,Low
SID_07110,570,1,2,748.216483866557,1,1,Firefox,0,0,False,True,False,1,Low
SID_07111,304,1,3,638.5876256445971,1,3,Chrome,0,1,False,True,False,1,Low
SID_07112,532,1,1,275.30075821592044,0,1,Chrome,0,0,False,True,False,1,Low
SID_07113,762,1,1,472.76636168424426,0,0,Chrome,0,0,True,False,False,0,Low
SID_07114,310,0,3,1076.585870428084,2,3,Edge,0,1,False,True,False,1,Low
SID_07115,712,2,2,789.1131542933631,1,2,Chrome,0,0,False,False,True,1,Low
SID_07116,413,0,7,525.823726873002,1,0,Firefox,0,1,True,False,False,0,Low
SID_07117,850,1,4,254.3112059744625,2,0,Edge,0,1,True,False,False,0,Low
SID_07118,426,1,3,882.1066553792251,0,4,Chrome,0,1,True,False,False,0,Low
SID_07119,331,1,5,790.3539625798353,2,3,Firefox,0,1,False,True,False,1,Low
SID_07120,637,1,4,490.3362284138965,1,3,Firefox,0,1,False,True,False,1,Low
SID_07121,412,1,1,217.99734921374755,1,0,Chrome,0,0,True,False,False,0,Low
SID_07122,331,2,6,153.77776644781648,0,0,Edge,0,0,False,True,False,1,Low
SID_07123,404,1,3,331.6848009551053,2,4,Firefox,1,1,True,False,False,1,Low
SID_07124,491,1,4,1915.013847520515,0,4,Firefox,0,1,True,False,False,0,Low
SID_07125,768,1,5,1121.5702664076864,0,1,Firefox,0,0,False,True,False,1,Low
SID_07126,113,1,2,1773.6383341936246,1,2,Chrome,0,0,False,False,True,1,Low
SID_07127,504,2,5,1479.1667951644804,1,2,Safari,0,0,True,False,False,0,Low
SID_07128,624,1,5,491.2951630648315,0,4,Chrome,0,1,False,False,True,1,Low
SID_07129,538,1,4,604.7715943699243,2,2,Edge,0,0,False,True,False,1,Low
SID_07130,761,1,4,148.6647932701576,0,1,Firefox,0,0,True,False,False,0,Low
SID_07131,485,2,4,1020.8682913025668,0,2,Chrome,0,0,False,False,True,1,Low
SID_07132,463,2,6,438.4743042400068,0,1,Safari,0,1,True,False,False,0,Low
SID_07133,618,1,2,140.69221970609914,1,1,Chrome,0,0,True,False,False,0,Low
SID_07134,519,1,8,80.16996515574336,2,1,Firefox,0,1,True,False,False,0,Low
SID_07135,421,1,4,952.9369035201336,2,3,Firefox,0,1,False,True,False,1,Low
SID_07136,603,1,6,526.5375628356643,1,1,Firefox,0,0,False,True,False,1,Low
SID_07137,369,0,1,7.228876124974095,1,2,Firefox,0,0,True,False,False,0,Low
SID_07138,377,0,4,1392.1641134339502,1,4,Chrome,0,1,True,False,False,0,Low
SID_07139,394,2,1,772.9358657590889,1,1,Firefox,1,0,False,True,False,2,Medium
SID_07140,770,1,2,31.305740453097723,2,2,Firefox,0,1,False,True,False,1,Low
SID_07141,64,0,8,290.7120460180195,0,0,Edge,0,1,True,False,False,0,Low
SID_07142,579,1,4,1025.2756097290678,0,3,Firefox,0,1,True,False,False,0,Low
SID_07143,506,2,7,48.67499505154664,0,2,Chrome,0,1,False,True,False,1,Low
SID_07144,163,1,7,1066.2106373512374,0,1,Firefox,1,1,True,False,False,1,Low
SID_07145,561,1,7,562.38870758305,2,0,Firefox,0,1,True,False,False,0,Low
SID_07146,595,1,4,1221.760810389611,1,0,Unknown,0,1,True,False,False,0,Low
SID_07147,617,1,4,1546.1255410484666,0,3,Chrome,0,1,True,False,False,0,Low
SID_07148,64,1,5,1167.981831819552,0,1,Chrome,0,0,False,True,False,1,Low
SID_07149,773,2,4,65.03304931314914,2,2,Edge,1,0,False,True,False,2,Medium
SID_07150,352,1,2,493.5024276800307,1,1,Firefox,0,0,True,False,False,0,Low
SID_07151,637,1,8,307.043834839678,0,3,Chrome,1,1,False,True,False,2,Medium
SID_07152,648,1,4,568.2223285458045,0,1,Firefox,1,0,True,False,False,1,Low
SID_07153,324,1,3,2700.4690202145644,0,3,Chrome,0,1,False,False,True,1,Low
SID_07154,632,0,7,106.27326101742564,1,1,Chrome,0,1,False,True,False,1,Low
SID_07155,422,1,7,1605.5378130735,1,0,Chrome,0,1,False,True,False,1,Low
SID_07156,85,1,5,3755.4750572905937,0,1,Firefox,0,0,True,False,False,0,Low
SID_07157,733,2,1,3685.8963671160473,0,2,Chrome,0,1,False,False,True,1,Low
SID_07158,344,2,7,1274.4158909243242,0,3,Firefox,0,1,True,False,False,0,Low
SID_07159,329,1,3,501.2593001045084,1,1,Firefox,0,0,True,False,False,0,Low
SID_07160,419,2,4,156.81251129931252,2,0,Edge,0,0,False,False,True,1,Low
SID_07161,554,1,2,749.6297180026838,2,1,Chrome,1,0,False,True,False,2,Medium
SID_07162,488,2,3,754.0516573902428,1,3,Chrome,0,1,False,False,True,1,Low
SID_07163,609,1,4,304.3462771772903,2,1,Chrome,0,0,False,True,False,1,Low
SID_07164,232,0,5,767.4049689033284,0,1,Chrome,0,0,False,True,False,1,Low
SID_07165,351,1,7,99.13391146950262,0,2,Firefox,0,1,True,False,False,0,Low
SID_07166,476,1,3,804.1159565736596,0,1,Safari,0,0,False,True,False,1,Low
SID_07167,879,1,4,1816.2676848324147,0,2,Safari,0,0,False,True,False,1,Low
SID_07168,477,1,2,511.0261627052664,2,0,Chrome,0,0,False,True,False,1,Low
SID_07169,717,2,2,1157.0494517107195,2,1,Chrome,0,1,False,True,False,1,Low
SID_07170,507,1,4,807.6915538048789,0,0,Edge,1,1,False,True,False,2,Medium
SID_07171,403,1,4,2.455063873288167,0,2,Firefox,0,0,False,True,False,1,Low
SID_07172,450,1,3,104.08551262117948,0,2,Chrome,1,0,True,False,False,1,Low
SID_07173,466,1,4,1192.7388126735957,1,0,Chrome,0,0,True,False,False,0,Low
SID_07174,620,0,7,33.03512410434017,0,0,Chrome,0,1,True,False,False,0,Low
SID_07175,774,1,5,2503.368093034708,0,1,Chrome,0,0,True,False,False,0,Low
SID_07176,571,1,4,1796.0279604682614,2,2,Edge,0,0,True,False,False,0,Low
SID_07177,737,2,4,360.0038815878093,2,1,Edge,0,0,True,False,False,0,Low
SID_07178,307,2,3,297.29612884652715,0,2,Chrome,0,0,True,False,False,0,Low
SID_07179,417,1,4,759.3234718986027,0,1,Chrome,0,1,True,False,False,0,Low
SID_07180,355,1,2,756.9724821786849,0,2,Chrome,0,0,True,False,False,0,Low
SID_07181,562,2,2,74.59905480297748,1,1,Safari,0,0,False,True,False,1,Low
SID_07182,428,2,3,194.05039437997823,0,1,Chrome,0,0,True,False,False,0,Low
SID_07183,645,2,2,809.5072503217058,0,2,Chrome,0,0,False,True,False,1,Low
SID_07184,313,0,7,1290.638324560835,2,2,Edge,1,1,False,True,False,2,Medium
SID_07185,508,2,6,170.5570482772501,0,1,Firefox,0,0,True,False,False,0,Low
SID_07186,637,2,6,968.3474803753534,0,1,Chrome,0,0,True,False,False,0,Low
SID_07187,86,0,5,1635.1066592002508,2,3,Chrome,0,1,False,True,False,1,Low
SID_07188,924,1,5,100.27385674573104,1,0,Edge,0,1,False,False,True,1,Low
SID_07189,443,1,2,462.5749572507596,1,1,Edge,0,0,False,True,False,1,Low
SID_07190,94,1,4,1520.664270141124,0,1,Firefox,0,0,True,False,False,0,Low
SID_07191,531,1,3,370.4248237968719,2,1,Edge,0,1,True,False,False,0,Low
SID_07192,506,2,9,251.17410628014545,0,3,Firefox,0,1,True,False,False,1,Low
SID_07193,483,2,2,1095.124351207569,0,0,Unknown,0,0,True,False,False,0,Low
SID_07194,698,2,3,409.698395968672,0,3,Unknown,0,1,True,False,False,0,Low
SID_07195,649,0,8,980.1891372585286,2,1,Edge,0,1,True,False,False,0,Low
SID_07196,559,1,7,108.09808461878552,2,0,Firefox,0,1,True,False,False,0,Low
SID_07197,590,2,6,645.0722358528019,1,1,Chrome,0,1,True,False,False,0,Low
SID_07198,479,1,6,381.733255630964,2,1,Edge,1,0,True,False,False,1,Low
SID_07199,855,1,1,4733.104260462524,0,1,Firefox,1,1,False,False,True,2,Medium
SID_07200,204,1,4,715.9980778539854,0,1,Edge,0,1,False,True,False,1,Low
SID_07201,527,2,2,916.9791148507916,0,1,Unknown,0,1,False,False,True,1,Low
SID_07202,513,1,4,112.36205213957687,0,2,Unknown,0,1,False,False,True,1,Low
SID_07203,662,2,4,3859.578672670957,1,2,Chrome,0,1,True,False,False,0,Low
SID_07204,331,1,2,42.21821896432044,0,2,Chrome,0,0,False,True,False,1,Low
SID_07205,151,1,5,58.776595199658566,0,2,Firefox,0,0,False,True,False,1,Low
SID_07206,531,1,4,63.00539893113783,1,2,Edge,0,1,False,False,True,1,Low
SID_07207,556,1,1,1635.8815044377557,0,4,Firefox,0,1,False,True,False,1,Low
SID_07208,797,0,2,1043.297711506575,0,1,Chrome,0,0,False,True,False,1,Low
SID_07209,245,1,4,2891.1051858819865,0,0,Edge,0,0,False,True,False,1,Low
SID_07210,730,0,2,55.10315928758556,1,2,Chrome,1,0,True,False,False,1,Low
SID_07211,973,0,2,941.2823559312448,2,1,Chrome,0,1,False,True,False,1,Low
SID_07212,424,0,6,609.6022503740514,2,1,Chrome,1,0,False,True,False,2,Medium
SID_07213,241,1,1,815.4037175861843,0,3,Chrome,0,1,False,True,False,1,Low
SID_07214,418,0,2,575.4555623798152,1,1,Chrome,1,0,True,False,False,1,Low
SID_07215,502,1,5,899.9985772856709,0,0,Firefox,0,0,False,False,True,1,Low
SID_07216,612,1,4,1900.633125686372,0,0,Chrome,0,0,False,True,False,1,Low
SID_07217,381,1,5,708.3645954797532,1,2,Chrome,0,0,False,True,False,1,Low
SID_07218,811,2,10,1813.8969621832005,1,2,Chrome,1,1,False,False,True,3,High
SID_07219,277,1,1,1219.2040488277066,0,1,Firefox,0,0,True,False,False,0,Low
SID_07220,152,1,1,1601.5343585140645,0,1,Firefox,0,0,False,True,False,1,Low
SID_07221,721,1,6,861.2870029330193,0,2,Chrome,0,0,True,False,False,0,Low
SID_07222,64,1,5,584.855002010494,0,0,Edge,0,0,True,False,False,0,Low
SID_07223,459,1,5,57.67331189315144,0,0,Edge,0,0,False,False,True,1,Low
SID_07224,1123,2,6,1440.9750802593192,2,0,Unknown,0,1,False,False,True,1,Low
SID_07225,497,1,6,221.66884980180464,0,0,Chrome,0,0,True,False,False,0,Low
SID_07226,275,2,5,29.87991772035227,0,1,Firefox,0,0,True,False,False,0,Low
SID_07227,488,1,5,585.6288024495996,0,1,Chrome,0,0,True,False,False,0,Low
SID_07228,489,0,4,800.8596076345516,1,1,Chrome,0,0,False,True,False,1,Low
SID_07229,532,1,8,867.3685563562246,1,2,Edge,0,1,False,True,False,1,Low
SID_07230,632,1,2,886.2414010773929,0,1,Firefox,0,1,False,False,True,1,Low
SID_07231,292,1,4,848.4115958120391,0,1,Chrome,1,0,False,False,True,2,Medium
SID_07232,837,1,4,1321.0089183435505,1,4,Edge,0,1,False,False,True,1,Low
SID_07233,549,2,4,1173.5233613558466,0,0,Edge,0,0,True,False,False,0,Low
SID_07234,645,1,2,1340.6076022971845,0,2,Safari,0,0,True,False,False,0,Low
SID_07235,374,2,2,493.3373604063792,0,3,Chrome,0,1,True,False,False,0,Low
SID_07236,757,2,4,51.90285962147514,2,0,Chrome,0,0,False,True,False,1,Low
SID_07237,448,1,3,816.3799174209212,0,2,Unknown,0,1,True,False,False,0,Low
SID_07238,555,1,2,188.79536238908608,0,3,Chrome,0,1,False,True,False,1,Low
SID_07239,313,1,6,1570.1609840611843,1,0,Firefox,0,0,True,False,False,0,Low
SID_07240,300,1,4,1023.1459526225736,1,2,Safari,0,1,False,False,True,1,Low
SID_07241,637,1,3,1161.5026111939071,0,2,Chrome,0,0,True,False,False,0,Low
SID_07242,411,0,4,269.97105817603966,2,0,Chrome,0,0,True,False,False,0,Low
SID_07243,329,1,5,802.0326884156619,0,0,Chrome,0,0,False,True,False,1,Low
SID_07244,371,1,5,600.7633142302774,2,1,Chrome,0,1,True,False,False,0,Low
SID_07245,639,1,4,250.0738057349861,1,2,Chrome,0,0,False,True,False,1,Low
SID_07246,374,1,3,1338.0113438770386,2,1,Unknown,0,1,True,False,False,0,Low
SID_07247,476,2,4,638.7322318536659,0,2,Chrome,0,0,True,False,False,0,Low
SID_07248,503,2,3,169.3557286154727,0,2,Edge,0,0,False,True,False,1,Low
SID_07249,116,2,4,291.3592581888877,0,0,Chrome,0,0,True,False,False,0,Low
SID_07250,205,2,4,206.0922047227507,0,0,Chrome,0,0,True,False,False,0,Low
SID_07251,567,1,1,299.63831188233206,0,1,Chrome,0,0,True,False,False,0,Low
SID_07252,352,1,4,166.77066063142277,0,1,Firefox,0,0,True,False,False,0,Low
SID_07253,711,1,3,371.0758951307025,0,2,Chrome,1,0,True,False,False,1,Low
SID_07254,693,2,6,947.2921430046376,0,2,Firefox,1,0,False,True,False,2,Medium
SID_07255,643,2,7,2561.2105313875613,2,2,Firefox,0,1,True,False,False,0,Low
SID_07256,863,1,6,189.12089409834823,1,2,Chrome,1,0,False,True,False,2,Medium
SID_07257,483,1,3,285.14524597204354,0,3,Edge,0,1,False,False,True,1,Low
SID_07258,629,1,3,1.7247146127904764,1,2,Chrome,0,0,True,False,False,0,Low
SID_07259,383,0,2,204.22835757905585,1,2,Edge,0,0,False,False,True,1,Low
SID_07260,990,1,3,433.64921024760594,0,2,Chrome,1,0,True,False,False,1,Low
SID_07261,896,2,6,495.5269945860082,0,2,Unknown,0,1,True,False,False,0,Low
SID_07262,502,1,7,247.7583802628546,2,3,Chrome,1,1,True,False,False,1,Low
SID_07263,577,1,4,130.31917170978733,1,0,Firefox,0,0,True,False,False,0,Low
SID_07264,771,2,5,662.3853083959066,0,1,Chrome,0,0,True,False,False,0,Low
SID_07265,470,1,5,421.0075752101278,0,0,Chrome,1,0,True,False,False,1,Low
SID_07266,368,2,3,444.47134949605146,1,3,Chrome,0,1,True,False,False,0,Low
SID_07267,674,2,8,1802.888026128525,0,1,Chrome,0,1,False,False,True,1,Low
SID_07268,515,1,6,659.4122154826239,0,2,Unknown,0,1,False,True,False,1,Low
SID_07269,536,2,3,393.2621693644859,0,2,Chrome,0,0,False,True,False,1,Low
SID_07270,333,1,1,234.19836413245835,0,0,Firefox,0,0,True,False,False,0,Low
SID_07271,156,1,2,447.729417928513,1,0,Chrome,1,0,False,True,False,2,Medium
SID_07272,547,2,4,1583.639030963728,0,0,Chrome,0,0,True,False,False,0,Low
SID_07273,680,1,3,2684.2158965876743,1,1,Firefox,1,1,False,True,False,2,Medium
SID_07274,454,1,4,378.8633900594688,2,3,Chrome,0,1,False,True,False,1,Low
SID_07275,787,2,7,187.54778658950377,2,2,Unknown,0,1,True,False,False,0,Low
SID_07276,359,1,4,1967.5750840210649,0,1,Unknown,0,1,True,False,False,0,Low
SID_07277,289,2,5,124.79644263901292,0,1,Chrome,1,0,False,True,False,2,Medium
SID_07278,486,2,7,282.35724593147813,1,2,Chrome,0,1,False,False,True,1,Low
SID_07279,483,1,3,182.671561170232,0,3,Firefox,0,1,True,False,False,0,Low
SID_07280,653,1,4,667.4545291072257,2,2,Chrome,0,1,False,False,True,1,Low
SID_07281,345,1,6,420.2657678204975,2,3,Firefox,0,1,True,False,False,0,Low
SID_07282,773,1,3,270.8057574883598,2,0,Chrome,0,0,True,False,False,0,Low
SID_07283,893,2,4,1168.5665011962951,1,4,Chrome,1,1,True,False,False,1,Low
SID_07284,492,2,1,872.7932196427721,1,1,Chrome,1,0,False,True,False,2,Medium
SID_07285,749,1,4,4324.984842531277,1,1,Firefox,0,0,True,False,False,0,Low
SID_07286,288,1,3,299.15944163020254,0,2,Edge,1,0,True,False,False,1,Low
SID_07287,715,0,3,1492.9161154509363,2,2,Chrome,0,1,False,True,False,1,Low
SID_07288,709,1,4,288.2107764993566,0,1,Unknown,0,1,False,True,False,1,Low
SID_07289,672,2,4,7.26275438438596,2,2,Unknown,0,1,False,False,True,1,Low
SID_07290,496,2,3,130.86047134304664,2,3,Firefox,0,1,False,False,True,1,Low
SID_07291,64,1,2,568.1866865752173,0,2,Chrome,1,0,True,False,False,1,Low
SID_07292,371,1,1,1328.6242925633137,0,2,Edge,0,0,True,False,False,0,Low
SID_07293,374,2,6,47.30130042732983,2,2,Chrome,0,0,True,False,False,0,Low
SID_07294,304,1,4,1427.1025638205715,2,0,Edge,0,0,True,False,False,0,Low
SID_07295,524,1,3,1007.2344184979104,2,2,Edge,0,1,False,False,True,1,Low
SID_07296,416,2,3,28.103153838899942,2,0,Firefox,1,0,True,False,False,1,Low
SID_07297,335,2,3,89.90431474127605,2,3,Chrome,1,1,True,False,False,1,Low
SID_07298,288,1,4,62.914251946886246,2,1,Firefox,1,0,False,True,False,2,Medium
SID_07299,356,1,1,909.033870286146,0,1,Edge,1,0,True,False,False,1,Low
SID_07300,724,1,7,658.6586223069089,0,2,Firefox,1,1,True,False,False,1,Low
SID_07301,367,1,2,355.6038216198718,1,1,Firefox,0,0,True,False,False,0,Low
SID_07302,397,1,7,73.96558931035997,0,1,Edge,0,1,False,False,True,1,Low
SID_07303,408,1,7,399.3568171995741,1,0,Chrome,0,1,True,False,False,0,Low
SID_07304,567,1,3,916.9986238171192,1,2,Edge,0,0,True,False,False,0,Low
SID_07305,591,1,5,78.45350585492305,2,0,Chrome,0,0,True,False,False,0,Low
SID_07306,64,1,4,1553.6099327740735,0,2,Chrome,0,1,True,False,False,0,Low
SID_07307,704,1,2,51.97957968917345,1,0,Firefox,0,0,True,False,False,0,Low
SID_07308,787,1,6,749.5902779907981,2,0,Chrome,0,0,False,True,False,1,Low
SID_07309,289,1,4,167.73549308131376,0,2,Edge,0,1,False,False,True,1,Low
SID_07310,305,2,3,76.89131569286522,1,1,Firefox,0,0,False,True,False,1,Low
SID_07311,409,1,5,350.7686677428486,1,1,Firefox,0,0,True,False,False,0,Low
SID_07312,348,1,1,879.5173761415261,0,1,Edge,0,0,False,True,False,1,Low
SID_07313,544,2,5,103.22449314371995,0,2,Unknown,0,1,True,False,False,0,Low
SID_07314,110,1,4,516.5489084292511,1,1,Chrome,0,0,True,False,False,0,Low
SID_07315,276,2,9,416.84504415906247,0,0,Edge,0,1,False,True,False,2,Medium
SID_07316,807,1,2,446.1300952813169,0,2,Chrome,0,1,False,True,False,1,Low
SID_07317,314,1,3,2297.6338215696715,2,2,Chrome,0,0,False,True,False,1,Low
SID_07318,748,1,8,343.43325563289545,0,0,Firefox,0,1,False,False,True,1,Low
SID_07319,571,1,4,3826.376735647479,2,1,Chrome,0,0,True,False,False,0,Low
SID_07320,138,1,6,618.4299434685322,0,2,Chrome,0,1,False,False,True,1,Low
SID_07321,627,1,4,1478.5667728459389,0,1,Firefox,0,0,True,False,False,0,Low
SID_07322,476,1,3,343.2298112338245,1,1,Firefox,0,1,True,False,False,0,Low
SID_07323,408,2,8,70.86724348424929,0,1,Unknown,0,1,False,True,False,1,Low
SID_07324,548,1,3,70.5437396163006,0,3,Firefox,0,1,False,False,True,1,Low
SID_07325,594,1,4,682.933148603719,2,1,Firefox,0,0,True,False,False,0,Low
SID_07326,641,1,4,2126.446317600385,1,2,Chrome,1,0,True,False,False,1,Low
SID_07327,735,1,5,59.10741068285095,0,1,Edge,0,0,False,False,True,1,Low
SID_07328,581,2,4,934.6716823609236,0,1,Firefox,0,0,True,False,False,0,Low
SID_07329,224,1,7,662.7174615068955,1,3,Chrome,0,1,True,False,False,0,Low
SID_07330,405,1,6,845.0185697624102,1,0,Chrome,0,0,False,True,False,1,Low
SID_07331,1088,2,6,194.20873174072895,0,0,Chrome,1,0,True,False,False,1,Low
SID_07332,644,2,7,58.49410391568169,1,2,Chrome,0,1,False,True,False,1,Low
SID_07333,973,1,4,62.1342228630717,0,0,Safari,0,0,False,True,False,1,Low
SID_07334,779,1,7,226.65969339735892,0,1,Firefox,0,1,True,False,False,0,Low
SID_07335,548,1,7,192.27171361262344,0,1,Edge,0,1,False,True,False,1,Low
SID_07336,560,1,5,108.06732046612152,0,1,Firefox,1,0,True,False,False,1,Low
SID_07337,492,1,1,245.9628220315116,0,2,Chrome,0,1,False,False,True,1,Low
SID_07338,152,1,2,610.8105528885649,1,2,Chrome,0,0,True,False,False,0,Low
SID_07339,503,2,9,2388.844359252074,0,0,Chrome,0,1,False,True,False,2,Medium
SID_07340,742,1,4,2043.5984333148488,1,2,Chrome,1,0,True,False,False,1,Low
SID_07341,380,1,2,253.64876750751995,1,3,Chrome,1,1,True,False,False,1,Low
SID_07342,582,1,1,54.80278794131687,2,1,Chrome,0,0,False,True,False,1,Low
SID_07343,670,1,2,4347.051019952874,0,0,Edge,0,0,False,True,False,1,Low
SID_07344,318,1,3,517.6345582188468,2,1,Firefox,0,0,True,False,False,0,Low
SID_07345,409,1,5,3064.3928640921117,0,0,Chrome,0,0,True,False,False,0,Low
SID_07346,296,1,4,617.1326677675229,1,3,Firefox,0,1,False,True,False,1,Low
SID_07347,335,1,3,1739.7815539898615,1,1,Chrome,0,0,True,False,False,0,Low
SID_07348,242,1,2,474.23709268831846,1,0,Firefox,0,0,False,True,False,1,Low
SID_07349,319,1,4,778.3375687965415,2,1,Edge,0,0,False,True,False,1,Low
SID_07350,783,1,2,613.8489788098722,0,2,Chrome,0,0,False,True,False,1,Low
SID_07351,316,1,3,198.64327076454404,1,3,Firefox,0,1,False,True,False,1,Low
SID_07352,525,1,1,1154.4552919049152,1,1,Chrome,0,0,True,False,False,0,Low
SID_07353,399,1,1,45.091704357899005,0,2,Edge,0,0,False,True,False,1,Low
SID_07354,735,2,2,360.0500589757746,0,2,Chrome,0,0,False,True,False,1,Low
SID_07355,762,2,2,1631.578201232444,0,0,Firefox,1,0,False,False,True,2,Medium
SID_07356,672,1,4,558.8233302795197,1,3,Firefox,1,1,False,True,False,2,Medium
SID_07357,561,2,4,64.66049164388774,0,1,Edge,0,0,True,False,False,0,Low
SID_07358,453,1,3,186.08075898969423,2,2,Firefox,0,0,False,True,False,1,Low
SID_07359,261,2,3,92.90310067806466,0,2,Chrome,0,0,False,True,False,1,Low
SID_07360,888,1,3,260.17790714630155,1,2,Chrome,0,0,True,False,False,0,Low
SID_07361,348,1,1,144.557659597815,0,0,Edge,1,0,False,True,False,2,Medium
SID_07362,632,1,1,995.6991380506234,0,1,Edge,0,0,False,True,False,1,Low
SID_07363,711,1,2,861.6990099504221,0,2,Chrome,0,0,False,True,False,1,Low
SID_07364,388,0,4,116.09356161068467,1,2,Safari,0,0,False,False,True,1,Low
SID_07365,707,1,4,471.0165180340791,0,1,Chrome,0,0,False,True,False,1,Low
SID_07366,652,1,4,280.6015346605643,0,2,Edge,0,0,False,True,False,1,Low
SID_07367,845,1,5,329.04486999311666,2,2,Edge,1,0,False,False,True,2,Medium
SID_07368,406,1,6,686.3792856818563,0,2,Edge,0,0,True,False,False,0,Low
SID_07369,242,1,5,1831.6485851807763,0,1,Firefox,0,1,True,False,False,0,Low
SID_07370,398,1,2,1820.9494304068864,1,2,Firefox,1,0,True,False,False,1,Low
SID_07371,541,1,5,426.21366454405074,0,2,Edge,0,0,True,False,False,0,Low
SID_07372,511,2,5,399.6384318408365,0,3,Edge,0,1,True,False,False,0,Low
SID_07373,421,1,2,583.8088846763442,1,3,Safari,0,1,True,False,False,0,Low
SID_07374,118,1,6,514.1381877648839,2,2,Edge,0,0,False,True,False,1,Low
SID_07375,594,1,4,51.02093644451683,0,1,Chrome,0,1,False,False,True,1,Low
SID_07376,894,0,4,691.6219962905885,0,5,Chrome,1,1,True,False,False,1,Low
SID_07377,592,1,4,703.0658327585426,2,4,Chrome,0,1,True,False,False,0,Low
SID_07378,621,1,3,478.7605275432123,1,1,Edge,0,1,False,True,False,1,Low
SID_07379,614,0,6,427.5002609858924,0,2,Firefox,0,0,False,True,False,1,Low
SID_07380,579,1,7,2236.7939042849293,0,1,Unknown,0,1,True,False,False,0,Low
SID_07381,686,1,7,734.6822888978348,1,1,Edge,0,1,False,True,False,1,Low
SID_07382,579,1,2,1355.4714980564663,0,3,Safari,0,1,True,False,False,0,Low
SID_07383,437,2,3,2460.531768142959,1,0,Firefox,0,0,False,True,False,1,Low
SID_07384,340,0,2,1329.0132484126832,1,2,Chrome,1,0,True,False,False,1,Low
SID_07385,450,2,3,2291.476553380388,1,3,Chrome,0,1,True,False,False,0,Low
SID_07386,562,1,6,1139.3417993454611,0,2,Chrome,0,0,True,False,False,0,Low
SID_07387,436,1,6,149.17983666804946,0,3,Firefox,1,1,True,False,False,1,Low
SID_07388,562,1,1,205.9089799808088,2,1,Chrome,0,1,True,False,False,0,Low
SID_07389,587,2,6,172.4332666339261,0,2,Safari,0,1,False,False,True,1,Low
SID_07390,666,2,4,311.03518454917764,0,2,Chrome,0,0,True,False,False,0,Low
SID_07391,756,1,7,350.7950341139165,2,4,Chrome,1,1,True,False,False,1,Low
SID_07392,515,1,2,1333.5772614905488,0,3,Chrome,0,1,True,False,False,0,Low
SID_07393,238,1,3,358.0953486712739,2,0,Chrome,1,1,True,False,False,1,Low
SID_07394,430,1,6,1039.2678569432758,2,0,Safari,0,0,False,True,False,1,Low
SID_07395,508,1,5,1873.200239315436,0,5,Chrome,0,1,True,False,False,0,Low
SID_07396,132,1,4,97.33051689473656,1,2,Firefox,0,0,False,False,True,1,Low
